"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"76","RT @LotusOak: #STUDY: Ppl vaccinated against #Flu 3 years in a row are @ higher risk of catching the flu

https://t.co/H6NVNF11Xm https://t…",FALSE,0,NA,2018-03-10 00:24:51,FALSE,NA,"972267002487296000",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lillybeh",12,TRUE,FALSE,NA,NA
"77","RT @CDCemergency: #FridayFact: Older people are at high risk of serious #flu complications. This #flu season, the highest hospitalization r…",FALSE,0,NA,2018-03-10 00:23:05,FALSE,NA,"972266555701522432",NA,"<a href=""http://www.google.com"" rel=""nofollow"">marathunder1ApplicationABC1</a>","marathunder1",27,TRUE,FALSE,NA,NA
"78","Flu Shots and No Needles!! https://t.co/UAflvKjMw5 Go HERE 2C How! #organic #health #stayfit #fitness #mlm #flu https://t.co/MhPFEZBHIy",FALSE,0,NA,2018-03-10 00:20:26,FALSE,NA,"972265889260240896",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","ronsmithmipower",0,FALSE,FALSE,NA,NA
"79","RT @TheMtnsVoice: WHY THIS YEAR'S #FLU #VACCINE COULD MAKE YOU SICKER
""Original Antigenic Sin"" is a well researched vaccine concept which r…",FALSE,0,NA,2018-03-10 00:18:52,FALSE,NA,"972265493762539520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","shafdog87",28,TRUE,FALSE,NA,NA
"80","RT @CDCgov: #Flu activity has peaked and is down significantly for the third consecutive week, but flu activity is still elevated, and is e…",FALSE,0,NA,2018-03-10 00:18:23,FALSE,NA,"972265374828949505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FaithCompassion",46,TRUE,FALSE,NA,NA
"81","RT @CDCgov: Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still se…",FALSE,0,NA,2018-03-10 00:18:12,FALSE,NA,"972265326342819841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FaithCompassion",26,TRUE,FALSE,NA,NA
"82","ICYMI: Officials urge pharma to drop egg-based flu vaccine, invest in new technologies https://t.co/jxWJL4YuEN… https://t.co/V9vZSJr7Io",FALSE,2,NA,2018-03-10 00:13:09,TRUE,NA,"972264057070907393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"83","You can help prevent the #flu every day in a few simple ways: get vaccinated (there's still time), wash your hands… https://t.co/cVEF6Q49Fl",FALSE,1,NA,2018-03-10 00:09:49,TRUE,NA,"972263218998628357",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","famfightflu",0,FALSE,FALSE,NA,NA
"84","RT @CDCgov: #Flu hospitalizations this season are highest among adults aged 65+. Here’s why older adults are at high risk of developing ser…",FALSE,0,NA,2018-03-10 00:08:57,FALSE,NA,"972263001515593728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wildcat0421",35,TRUE,FALSE,NA,NA
"85","RT @TheMtnsVoice: WHY THIS YEAR'S #FLU #VACCINE COULD MAKE YOU SICKER
""Original Antigenic Sin"" is a well researched vaccine concept which r…",FALSE,0,NA,2018-03-10 00:03:23,FALSE,NA,"972261597392654336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeaBoots",28,TRUE,FALSE,NA,NA
"86","RT @bethanyjhubbard: Andrey Rzhetsky is a master of networking – both in his research and collaborations. The @UChicago scientist’s latest…",FALSE,0,NA,2018-03-10 00:03:18,FALSE,NA,"972261579537436672",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","najarvg",2,TRUE,FALSE,NA,NA
"87","RT @CDCgov: #Flu hospitalizations this season are highest among adults aged 65+. Here’s why older adults are at high risk of developing ser…",FALSE,0,NA,2018-03-10 00:03:04,FALSE,NA,"972261520552861696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lucasxto",35,TRUE,FALSE,NA,NA
"88","RT @TheMtnsVoice: WHY THIS YEAR'S #FLU #VACCINE COULD MAKE YOU SICKER
""Original Antigenic Sin"" is a well researched vaccine concept which r…",FALSE,0,NA,2018-03-10 00:02:30,FALSE,NA,"972261376449228801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JMONEILL1975",28,TRUE,FALSE,NA,NA
"89","RT @LotusOak: #CDC Acknowledged that ""Nasal Spray"" #Flu #Vaccine Did Not Work &amp; Should Not Be Used 

https://t.co/1t2x1nykZm https://t.co/e…",FALSE,0,NA,2018-03-09 23:59:09,FALSE,NA,"972260532689436672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DjFunkyBluez",14,TRUE,FALSE,NA,NA
"90","RT @CDCgov: Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still se…",FALSE,0,NA,2018-03-09 23:56:11,FALSE,NA,"972259786023632897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cannon_FP",26,TRUE,FALSE,NA,NA
"91","RT @chrisvcsefalvay: EBGM test of multiple #flu #vaccines, 2006-2017, reveals that not even the most significant symptoms of each vaccine c…",FALSE,0,NA,2018-03-09 23:54:11,FALSE,NA,"972259281302163456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BenjaminPauli14",6,TRUE,FALSE,NA,NA
"92","RT @LotusOak: #CDC Acknowledged that ""Nasal Spray"" #Flu #Vaccine Did Not Work &amp; Should Not Be Used 

https://t.co/1t2x1nykZm https://t.co/e…",FALSE,0,NA,2018-03-09 23:54:03,FALSE,NA,"972259249945530369",NA,"<a href=""http://facebook.com/burnayeva"" rel=""nofollow"">LotusOak</a>","LotusOak",14,TRUE,FALSE,NA,NA
"93","RT @CDCgov: Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still se…",FALSE,0,NA,2018-03-09 23:53:21,FALSE,NA,"972259071909797888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhilMixter",26,TRUE,FALSE,NA,NA
"94","RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…",FALSE,0,NA,2018-03-09 23:44:11,FALSE,NA,"972256768234606592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luvnmygirl",29,TRUE,FALSE,NA,NA
"95","RT @Infante1415: No te pierdas Mañana!!!
#FLU Sunset Providencia<ed><U+00A0><U+00BC><ed><U+00BC><U+00B4>
Desde las 14 a las 22 horas
Música<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>Gastronomía<ed><U+00A0><U+00BC><ed><U+00BD><U+00BD>Libros <ed><U+00A0><U+00BD><ed><U+00B3><U+009A>y mucho más!
Calle…",FALSE,0,NA,2018-03-09 23:42:47,FALSE,NA,"972256415875260416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Daniela28250884",13,TRUE,FALSE,NA,NA
"96","RT @InfectDisNews: This #flu season has been one of the most severe in recent years, causing a disease burden throughout the U.S. comparabl…",FALSE,0,NA,2018-03-09 23:42:38,FALSE,NA,"972256378558599168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jdabanchpena",5,TRUE,FALSE,NA,NA
"97","RT @StClairHospital: Although both #viruses are common, the #flu and the cold have different #symptoms. From aches and headaches to sneezin…",FALSE,0,NA,2018-03-09 23:37:37,FALSE,NA,"972255115141840896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DoctorSammyU",1,TRUE,FALSE,NA,NA
"98","Is it just a cold or the #flu? This infographic shows the differences between symptoms. (Via @readersdigest) https://t.co/JGhjTCSfzM",FALSE,0,NA,2018-03-09 23:35:03,FALSE,NA,"972254468380282880",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","burtspharmacy",0,FALSE,FALSE,NA,NA
"99","RT @CDCgov: #Flu activity has peaked and is down significantly for the third consecutive week, but flu activity is still elevated, and is e…",FALSE,0,NA,2018-03-09 23:27:25,FALSE,NA,"972252547682525184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thatonemomo",46,TRUE,FALSE,NA,NA
"100","RT @PainNewsNetwork: Do you suffer from a #cold or #flu? Be careful about your use of #acetaminophen. #paracetamol #chronicpain #OurPain #i…",FALSE,0,NA,2018-03-09 23:20:56,FALSE,NA,"972250916731719680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maryleejames2",2,TRUE,FALSE,NA,NA
"101","RT @CDCgov: Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still se…",FALSE,0,NA,2018-03-09 23:20:16,FALSE,NA,"972250746371571713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rachelwalexande",26,TRUE,FALSE,NA,NA
"102","RT @CDCgov: Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still se…",FALSE,0,NA,2018-03-09 23:20:02,FALSE,NA,"972250690377715712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deegrose",26,TRUE,FALSE,NA,NA
"103","RT @CDCgov: Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still se…",FALSE,0,NA,2018-03-09 23:19:50,FALSE,NA,"972250640327020550",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Prod1</a>","SecAzar",26,TRUE,FALSE,NA,NA
"104","RT @bethanyjhubbard: Andrey Rzhetsky is a master of networking – both in his research and collaborations. The @UChicago scientist’s latest…",FALSE,0,NA,2018-03-09 23:19:28,FALSE,NA,"972250548585074688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JLFlavin1",2,TRUE,FALSE,NA,NA
"105","Andrey Rzhetsky is a master of networking – both in his research and collaborations. The @UChicago scientist’s late… https://t.co/C59hCPPfl1",FALSE,5,NA,2018-03-09 23:15:50,TRUE,NA,"972249633249546242",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bethanyjhubbard",2,FALSE,FALSE,NA,NA
"106","RT @LotusOak: Guillain Barré Syndrome is #1 in #Vaccine #Injury Compensations due to #Flu Shots

https://t.co/9I1VB1kfBi https://t.co/YRd12…",FALSE,0,NA,2018-03-09 23:12:31,FALSE,NA,"972248796427096070",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mission2heal",19,TRUE,FALSE,NA,NA
"107","RT @ASHPOfficial: The FDA says the #flu vaccine made in cell cultures may have worked 20% better than vaccines made in eggs. https://t.co/I…",FALSE,0,NA,2018-03-09 23:11:26,FALSE,NA,"972248526473351168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LojainM",1,TRUE,FALSE,NA,NA
"108","RT @Fraserhealth: Is it a cold or the #flu? Here’s how to tell the difference. In either case, don’t infect your coworkers. Stay home! http…",FALSE,0,NA,2018-03-09 23:06:48,FALSE,NA,"972247360611827713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeltaHospFDN",5,TRUE,FALSE,NA,NA
"109","The FDA says the #flu vaccine made in cell cultures may have worked 20% better than vaccines made in eggs.… https://t.co/XMbzz0hmIk",FALSE,4,NA,2018-03-09 23:05:05,TRUE,NA,"972246925536788480",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ASHPOfficial",1,FALSE,FALSE,NA,NA
"110","Maybe better than a #flu shot? https://t.co/TbraS7lfmh",FALSE,0,NA,2018-03-09 23:03:35,FALSE,NA,"972246549798338560",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MENOPAUSEINFO",0,FALSE,FALSE,NA,NA
"111","RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…",FALSE,0,NA,2018-03-09 23:02:35,FALSE,NA,"972246298425425920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cie2011",29,TRUE,FALSE,NA,NA
"112","RT @CDCgov: Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still se…",FALSE,0,NA,2018-03-09 23:02:10,FALSE,NA,"972246191617560578",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MASP1982",26,TRUE,FALSE,NA,NA
"113","My mom had a rough morning but she's resting now <ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A> The #flu sucks <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7>",FALSE,4,NA,2018-03-09 23:01:34,FALSE,NA,"972246041578889216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","GraslieJo",0,FALSE,FALSE,NA,NA
"114","RT @skepticalraptor: Healthcare worker #flu vaccination – examining lawsuits about the vaccine - https://t.co/Fbhvr22xpP #religion #Vaccine…",FALSE,0,NA,2018-03-09 23:00:55,FALSE,NA,"972245880232329217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doritmi",1,TRUE,FALSE,NA,NA
"115","RT @CDCgov: #Flu activity has peaked and is down significantly for the third consecutive week, but flu activity is still elevated, and is e…",FALSE,0,NA,2018-03-09 23:00:52,FALSE,NA,"972245864419819520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MASP1982",46,TRUE,FALSE,NA,NA
"116","Healthcare worker #flu vaccination – examining lawsuits about the vaccine - https://t.co/Fbhvr22xpP #religion #VaccinesWork",FALSE,2,NA,2018-03-09 23:00:21,FALSE,NA,"972245734132207616",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","skepticalraptor",1,FALSE,FALSE,NA,NA
"117","#US_FDA Commissioner Scott Gottlieb said Thursday that about 20% better efficacy for cell-based #flu vaccine relati… https://t.co/S7a5Bo7jiB",FALSE,0,NA,2018-03-09 22:55:38,TRUE,NA,"972244547173539840",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","AllanLewisHC",0,FALSE,FALSE,NA,NA
"118","RT @LotusOak: #STUDY: Ppl vaccinated against #Flu 3 years in a row are @ higher risk of catching the flu

https://t.co/H6NVNF11Xm https://t…",FALSE,0,NA,2018-03-09 22:53:23,FALSE,NA,"972243981747793920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","perihankedi",12,TRUE,FALSE,NA,NA
"119","Wanted to apologize to everyone for not being on!!! I ended up getting the flu and as I was getting over it the sid… https://t.co/ge5lADhjoq",FALSE,0,NA,2018-03-09 22:52:02,TRUE,NA,"972243642655084544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","incagamergirl",0,FALSE,FALSE,NA,NA
"120","RT @SDDOH: #Influenza activity was at “WIDESPREAD” level in #SouthDakota again during the past week. See the full #flu report at https://t.…",FALSE,0,NA,2018-03-09 22:51:55,FALSE,NA,"972243614972563456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArgusJHult",1,TRUE,FALSE,NA,NA
"121","RT @chrisvcsefalvay: EBGM test of multiple #flu #vaccines, 2006-2017, reveals that not even the most significant symptoms of each vaccine c…",FALSE,0,NA,2018-03-09 22:51:45,FALSE,NA,"972243572857585664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Grantavius",6,TRUE,FALSE,NA,NA
"122","#FLu #Shots #Kill  Confimed by EXPERTs By @NULOOKREFINISH  https://t.co/5FdzbF8lR3",FALSE,0,NA,2018-03-09 22:51:35,FALSE,NA,"972243528687476736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guinevere_l",0,FALSE,FALSE,NA,NA
"123","#Influenza activity was at “WIDESPREAD” level in #SouthDakota again during the past week. See the full #flu report… https://t.co/pwiM77Gjnb",FALSE,0,NA,2018-03-09 22:51:20,TRUE,NA,"972243467521978368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SDDOH",1,FALSE,FALSE,NA,NA
"124","The Universal Flu Vaccine Is Still A Pipe Dream for Now, FDA Chief Says https://t.co/t4T3Pw1iFP #flu #vaccination",FALSE,0,NA,2018-03-09 22:50:05,FALSE,NA,"972243154047938560",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","sk__671",0,FALSE,FALSE,NA,NA
"125","RT @JanssenGlobal: There is a clear need to find new ways to limit #influenza outbreaks. #FightFlu. Learn more about #Janssen’s aim to deve…",FALSE,0,NA,2018-03-09 22:48:37,FALSE,NA,"972242784403861509",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KyleMason365",29,TRUE,FALSE,NA,NA
"126","RT @LotusOak: Nurse Warns of ""Biogenics [Biologics]"" &amp; Forced #Flu Shots Happening in US Hospitals

https://t.co/DbQIcMmAFj https://t.co/br…",FALSE,0,NA,2018-03-09 22:47:56,FALSE,NA,"972242612064317440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mission2heal",2,TRUE,FALSE,NA,NA
"127","Reading @beckershr 4 thoughts on FDA's #flu preparedness from Dr. Scott Gottlieb  https://t.co/ZX1DoSqGpE",FALSE,3,NA,2018-03-09 22:47:45,FALSE,NA,"972242563506884609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FDA_Track",0,FALSE,FALSE,NA,NA
"128","RT @LotusOak: #STUDY: Ppl vaccinated against #Flu 3 years in a row are @ higher risk of catching the flu

https://t.co/H6NVNF11Xm https://t…",FALSE,0,NA,2018-03-09 22:47:02,FALSE,NA,"972242383634157569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","57Delmar",12,TRUE,FALSE,NA,NA
"129","When I turned into a train wanker for a few days #choochoo #trainwanker #badweather #flu… https://t.co/qmWeUeseQ4",FALSE,0,NA,2018-03-09 22:46:34,FALSE,NA,"972242268101971968",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JadeDonovan1",0,FALSE,FALSE,NA,NA
"130","RT @CDCgov: Latest #FluView report shows the number of states with widespread or high flu activity has dropped but many states are still se…",FALSE,0,NA,2018-03-09 22:46:28,FALSE,NA,"972242239895298049",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nhclv",26,TRUE,FALSE,NA,NA
"131","RT @InfectDisNews: This #flu season has been one of the most severe in recent years, causing a disease burden throughout the U.S. comparabl…",FALSE,0,NA,2018-03-09 22:46:25,FALSE,NA,"972242230172880897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jch_c",5,TRUE,FALSE,NA,NA
"132","RT @PedroFrisneda: El #flu le da una tregua a #NuevaYork . Por segunda semana consecutiva se reducen los casos confirmados de personas infe…",FALSE,0,NA,2018-03-09 22:44:50,FALSE,NA,"972241830317314049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","luisfcanarte",1,TRUE,FALSE,NA,NA
"133","RT @chrisvcsefalvay: EBGM test of multiple #flu #vaccines, 2006-2017, reveals that not even the most significant symptoms of each vaccine c…",FALSE,0,NA,2018-03-09 22:42:40,FALSE,NA,"972241284722196481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashknight01",6,TRUE,FALSE,NA,NA
"134","RT @AshleyJYeager: A better #flu shot is in the works, but it's not clear how long it will take to develop. https://t.co/bZ2UcCLB1d",FALSE,0,NA,2018-03-09 22:42:26,FALSE,NA,"972241228161998848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ioanapatrin",3,TRUE,FALSE,NA,NA
